pet_id,issue_date,listing_date,condition,color_type,length(m),X1,X2,breed_category,pet_category,issue_date_dt,listing_date_dt,date_diff,conditionnan,height(m)
ANSL_68207,2017-07-04 00:00:00,2017-10-08 16:21:00,1.0,Orange Tabby,0.72,0,1,0.0,1,2017-07-04,2017-10-08,96,0,0.342
ANSL_50156,2014-11-27 00:00:00,2018-01-07 16:04:00,2.0,White,0.07,0,7,1.0,2,2014-11-27,2018-01-07,1137,0,0.248
ANSL_75519,2018-03-20 00:00:00,2019-04-11 10:19:00,2.0,Black,0.04,17,9,1.0,1,2018-03-20,2019-04-11,387,0,0.4241
ANSL_59973,2017-06-27 00:00:00,2017-09-14 14:43:00,0.0,Red Tick,0.76,0,1,1.0,2,2017-06-27,2017-09-14,79,0,0.1966
ANSL_69257,2016-01-18 00:00:00,2017-02-09 08:24:00,3.0,Brown,0.83,15,4,2.0,4,2016-01-18,2017-02-09,388,1,0.064
ANSL_55942,2014-01-07 00:00:00,2017-03-23 17:57:00,0.0,Black,0.82,0,1,1.0,2,2014-01-07,2017-03-23,1171,0,0.27149999999999996
ANSL_56999,2017-07-21 00:00:00,2018-08-11 19:13:00,2.0,White,0.53,0,7,1.0,2,2017-07-21,2018-08-11,386,0,0.4833
ANSL_55452,2013-12-19 00:00:00,2017-01-09 16:15:00,0.0,Black,0.5,0,7,1.0,2,2013-12-19,2017-01-09,1117,0,0.0787
ANSL_61250,2017-07-04 00:00:00,2018-07-24 13:00:00,1.0,White,0.86,0,7,0.0,2,2017-07-04,2018-07-24,385,0,0.2842
ANSL_71913,2016-08-17 00:00:00,2017-09-09 17:58:00,0.0,Black,0.86,0,1,1.0,2,2016-08-17,2017-09-09,388,0,0.28550000000000003
ANSL_55009,2014-10-28 00:00:00,2016-11-29 14:28:00,0.0,Tan,0.29,13,9,1.0,2,2014-10-28,2016-11-29,763,0,0.2671
ANSL_58043,2018-07-06 00:00:00,2018-12-25 19:20:00,3.0,Black,0.19,17,9,2.0,1,2018-07-06,2018-12-25,172,1,0.36200000000000004
ANSL_69439,2016-07-07 00:00:00,2016-10-28 14:44:00,0.0,Orange Tabby,0.94,7,1,1.0,1,2016-07-07,2016-10-28,113,0,0.18539999999999998
ANSL_58677,2006-03-10 00:00:00,2017-03-28 14:14:00,0.0,Black,0.02,0,7,1.0,2,2006-03-10,2017-03-28,4036,0,0.364
ANSL_55800,2017-07-12 00:00:00,2017-08-31 19:13:00,3.0,Brown,0.67,13,9,2.0,2,2017-07-12,2017-08-31,50,1,0.3804
ANSL_59402,2014-07-09 00:00:00,2018-09-08 12:12:00,1.0,White,0.02,0,7,0.0,2,2014-07-09,2018-09-08,1522,0,0.3543
ANSL_61511,2004-05-28 00:00:00,2018-07-16 15:12:00,0.0,Brown Tabby,0.82,0,7,1.0,1,2004-05-28,2018-07-16,5162,0,0.2143
ANSL_71467,2016-11-13 00:00:00,2017-01-11 19:13:00,2.0,Brown Tabby,0.86,18,4,0.0,1,2016-11-13,2017-01-11,59,0,0.3141
ANSL_56229,2010-02-28 00:00:00,2017-04-03 13:11:00,0.0,Fawn,0.01,0,1,1.0,2,2010-02-28,2017-04-03,2591,0,0.3643
ANSL_73252,2016-07-08 00:00:00,2016-10-28 18:48:00,1.0,Black,0.11,7,1,0.0,1,2016-07-08,2016-10-28,112,0,0.183
ANSL_53912,2016-07-17 00:00:00,2016-10-12 00:00:00,0.0,Orange Tabby,0.12,13,9,1.0,1,2016-07-17,2016-10-12,87,0,0.10300000000000001
ANSL_63415,2016-12-16 00:00:00,2017-02-06 13:28:00,3.0,Brown Tabby,0.51,13,9,2.0,1,2016-12-16,2017-02-06,52,1,0.47340000000000004
ANSL_54589,2016-10-29 00:00:00,2017-04-26 13:28:00,0.0,Black,0.54,0,1,1.0,1,2016-10-29,2017-04-26,179,0,0.1456
ANSL_61177,2009-07-27 00:00:00,2016-08-18 17:26:00,0.0,Cream,0.77,0,1,1.0,2,2009-07-27,2016-08-18,2579,0,0.2482
ANSL_71008,2014-12-02 00:00:00,2016-08-22 16:32:00,1.0,Black,0.2,13,9,0.0,2,2014-12-02,2016-08-22,629,0,0.3837
ANSL_52992,2015-03-22 00:00:00,2017-04-19 18:57:00,2.0,Blue,0.74,7,1,0.0,0,2015-03-22,2017-04-19,759,0,0.4311
ANSL_61158,2015-11-14 00:00:00,2016-12-06 00:00:00,3.0,Fawn,0.27,13,9,2.0,4,2015-11-14,2016-12-06,388,1,0.3178
ANSL_51915,2017-07-11 00:00:00,2017-10-02 07:57:00,0.0,Black,0.35,7,1,1.0,2,2017-07-11,2017-10-02,83,0,0.1266
ANSL_56684,2016-08-02 00:00:00,2017-06-01 18:54:00,1.0,Red,0.33,0,1,0.0,2,2016-08-02,2017-06-01,303,0,0.314
ANSL_53276,2018-08-27 00:00:00,2018-10-23 15:49:00,2.0,Black,1.0,13,9,1.0,1,2018-08-27,2018-10-23,57,0,0.0518
ANSL_76628,2014-02-12 00:00:00,2019-05-07 17:03:00,0.0,Black,0.8,0,1,1.0,2,2014-02-12,2019-05-07,1910,0,0.3978
ANSL_68450,2013-06-28 00:00:00,2016-09-15 16:18:00,1.0,Tan,0.01,0,7,0.0,2,2013-06-28,2016-09-15,1175,0,0.33130000000000004
ANSL_60231,2016-03-14 00:00:00,2017-04-02 12:25:00,3.0,Brown,0.1,15,4,2.0,4,2016-03-14,2017-04-02,384,1,0.3086
ANSL_52106,2014-06-21 00:00:00,2016-11-15 16:29:00,0.0,White,0.11,0,7,1.0,2,2014-06-21,2016-11-15,878,0,0.12539999999999998
ANSL_57392,2016-05-01 00:00:00,2017-05-24 17:22:00,1.0,Cream,0.2,0,1,0.0,2,2016-05-01,2017-05-24,388,0,0.3231
ANSL_57914,2017-04-01 00:00:00,2018-03-27 15:43:00,1.0,Black,0.15,0,1,0.0,2,2017-04-01,2018-03-27,360,0,0.4788
ANSL_57166,2013-03-20 00:00:00,2018-09-12 11:28:00,0.0,Black,0.69,0,7,1.0,2,2013-03-20,2018-09-12,2002,0,0.39640000000000003
ANSL_65411,2017-06-15 00:00:00,2018-07-07 12:11:00,2.0,Tricolor,0.91,0,7,0.0,2,2017-06-15,2018-07-07,387,0,0.4338
ANSL_67022,2014-12-14 00:00:00,2017-01-03 15:57:00,3.0,Black,0.54,15,4,2.0,4,2014-12-14,2017-01-03,751,1,0.3261
ANSL_71107,2017-01-06 00:00:00,2017-02-23 15:26:00,2.0,Cream Tabby,0.71,13,9,1.0,1,2017-01-06,2017-02-23,48,0,0.2611
ANSL_72507,2018-08-06 00:00:00,2018-10-21 15:29:00,2.0,Cream Tabby,0.23,13,9,0.0,1,2018-08-06,2018-10-21,76,0,0.4855
ANSL_70909,2014-10-13 00:00:00,2016-11-02 17:01:00,3.0,Black,0.98,15,4,2.0,4,2014-10-13,2016-11-02,751,1,0.37079999999999996
ANSL_56039,2016-07-29 00:00:00,2018-08-29 12:29:00,1.0,Yellow,0.41,0,7,0.0,2,2016-07-29,2018-08-29,761,0,0.36700000000000005
ANSL_72794,2017-02-27 00:00:00,2017-06-02 17:17:00,1.0,Red,0.14,0,1,0.0,2,2017-02-27,2017-06-02,95,0,0.2066
ANSL_72624,2016-10-30 00:00:00,2017-02-18 14:57:00,1.0,Brown Tabby,0.36,0,1,0.0,1,2016-10-30,2017-02-18,111,0,0.1018
ANSL_50098,2017-11-26 00:00:00,2018-02-17 18:20:00,0.0,Brown Tabby,0.55,0,1,1.0,1,2017-11-26,2018-02-17,83,0,0.0654
ANSL_51354,2015-01-21 00:00:00,2017-02-12 14:03:00,2.0,Red,0.58,0,7,1.0,2,2015-01-21,2017-02-12,753,0,0.2602
ANSL_51668,2018-07-03 00:00:00,2018-11-25 16:38:00,0.0,Black,0.88,0,1,1.0,1,2018-07-03,2018-11-25,145,0,0.07
ANSL_50801,2015-08-02 00:00:00,2017-02-23 15:12:00,1.0,Seal Point,0.15,18,4,0.0,1,2015-08-02,2017-02-23,571,0,0.3204
ANSL_56802,2017-06-17 00:00:00,2018-07-14 17:11:00,1.0,Brown,0.47,0,1,0.0,2,2017-06-17,2018-07-14,392,0,0.3703
ANSL_61071,2012-10-12 00:00:00,2016-11-01 17:14:00,1.0,Red,0.29,0,7,0.0,2,2012-10-12,2016-11-01,1481,0,0.38409999999999994
ANSL_50731,2017-09-17 00:00:00,2017-12-23 13:40:00,1.0,Black,0.47,7,1,0.0,2,2017-09-17,2017-12-23,97,0,0.3285
ANSL_75662,2018-08-07 00:00:00,2019-04-14 18:23:00,2.0,Brown Brindle,0.67,0,7,0.0,2,2018-08-07,2019-04-14,250,0,0.2382
ANSL_60957,2011-01-28 00:00:00,2018-07-24 15:41:00,1.0,Brown,0.55,13,9,0.0,2,2011-01-28,2018-07-24,2734,0,0.0558
ANSL_76202,2018-03-18 00:00:00,2019-04-27 16:09:00,0.0,Black,0.58,0,1,1.0,2,2018-03-18,2019-04-27,405,0,0.0797
ANSL_58069,2016-07-13 00:00:00,2016-10-11 15:30:00,2.0,Brown Tabby,0.38,0,1,1.0,1,2016-07-13,2016-10-11,90,0,0.3381
ANSL_76144,2017-02-09 00:00:00,2019-04-26 12:13:00,2.0,Tan,0.64,0,7,1.0,2,2017-02-09,2019-04-26,806,0,0.0925
ANSL_62390,2016-08-20 00:00:00,2018-10-03 13:46:00,1.0,Orange Tabby,0.63,17,9,0.0,1,2016-08-20,2018-10-03,774,0,0.18789999999999998
ANSL_68353,2005-07-31 00:00:00,2017-09-05 15:47:00,2.0,Brown,0.75,13,9,1.0,2,2005-07-31,2017-09-05,4419,0,0.4457
ANSL_63364,2017-06-09 00:00:00,2017-09-03 11:01:00,0.0,Tortie,0.39,0,1,1.0,1,2017-06-09,2017-09-03,86,0,0.4102
ANSL_56480,2014-07-03 00:00:00,2016-07-28 18:25:00,1.0,Blue,0.78,13,9,0.0,2,2014-07-03,2016-07-28,756,0,0.3574
ANSL_55026,2018-11-09 00:00:00,2019-01-30 16:23:00,1.0,Lynx Point,0.68,0,1,0.0,1,2018-11-09,2019-01-30,82,0,0.06280000000000001
ANSL_54787,2016-08-22 00:00:00,2016-10-09 14:39:00,3.0,Brown Tabby,0.87,13,9,2.0,1,2016-08-22,2016-10-09,48,1,0.3139
ANSL_66382,2016-11-20 00:00:00,2017-12-14 18:38:00,1.0,Black,0.13,0,1,0.0,2,2016-11-20,2017-12-14,389,0,0.24739999999999998
ANSL_51673,2018-08-06 00:00:00,2019-01-15 00:00:00,2.0,Tortie,0.02,13,9,1.0,1,2018-08-06,2019-01-15,162,0,0.3164
ANSL_53950,2017-05-18 00:00:00,2018-07-11 15:58:00,1.0,Brown,0.76,0,1,0.0,2,2017-05-18,2018-07-11,419,0,0.06
ANSL_63951,2017-03-21 00:00:00,2018-01-18 14:33:00,1.0,White,0.73,0,1,0.0,2,2017-03-21,2018-01-18,303,0,0.2145
ANSL_58382,2016-09-26 00:00:00,2018-11-10 14:23:00,1.0,Brown,0.94,0,1,0.0,2,2016-09-26,2018-11-10,775,0,0.39049999999999996
ANSL_70266,2017-11-02 00:00:00,2018-03-16 10:22:00,0.0,Torbie,0.08,7,1,1.0,1,2017-11-02,2018-03-16,134,0,0.4902
ANSL_70575,2017-05-17 00:00:00,2017-08-13 11:42:00,2.0,Blue Tabby,0.69,0,1,1.0,1,2017-05-17,2017-08-13,88,0,0.44310000000000005
ANSL_75244,2010-03-11 00:00:00,2019-04-05 13:59:00,0.0,Brown,0.97,0,7,1.0,2,2010-03-11,2019-04-05,3312,0,0.4523
ANSL_74241,2018-07-24 00:00:00,2018-09-27 17:01:00,2.0,Black,0.74,0,1,0.0,1,2018-07-24,2018-09-27,65,0,0.1348
ANSL_67613,2017-06-24 00:00:00,2018-07-15 19:00:00,2.0,Brown,0.87,0,7,0.0,2,2017-06-24,2018-07-15,386,0,0.1058
ANSL_73230,2016-12-23 00:00:00,2018-01-15 15:08:00,2.0,Orange Tabby,0.11,13,9,0.0,1,2016-12-23,2018-01-15,388,0,0.0925
ANSL_61831,2016-07-06 00:00:00,2017-07-30 17:37:00,1.0,Brown,0.72,0,7,0.0,2,2016-07-06,2017-07-30,389,0,0.3049
ANSL_64335,2016-12-11 00:00:00,2018-01-17 18:34:00,0.0,Blue,0.04,0,1,1.0,2,2016-12-11,2018-01-17,402,0,0.1099
ANSL_59257,2016-04-17 00:00:00,2017-05-11 17:17:00,2.0,White,0.13,13,9,1.0,2,2016-04-17,2017-05-11,389,0,0.31989999999999996
ANSL_76264,2016-12-01 00:00:00,2019-04-29 11:32:00,1.0,White,0.91,0,1,0.0,2,2016-12-01,2019-04-29,879,0,0.1323
ANSL_56197,2016-06-25 00:00:00,2016-10-19 17:42:00,1.0,Black,0.79,0,1,0.0,2,2016-06-25,2016-10-19,116,0,0.2188
ANSL_74299,2017-09-23 00:00:00,2018-10-19 17:47:00,1.0,Brown,0.19,0,1,0.0,2,2017-09-23,2018-10-19,391,0,0.188
ANSL_67328,2008-10-16 00:00:00,2018-11-18 11:40:00,2.0,Blue Tabby,0.57,13,9,1.0,1,2008-10-16,2018-11-18,3685,0,0.27
ANSL_69866,2008-09-23 00:00:00,2017-01-23 12:37:00,1.0,Black,0.13,0,7,0.0,2,2008-09-23,2017-01-23,3044,0,0.2256
ANSL_74919,2016-12-21 00:00:00,2017-04-14 19:16:00,1.0,Red,0.37,0,1,0.0,2,2016-12-21,2017-04-14,114,0,0.4792
ANSL_74863,2018-07-18 00:00:00,2018-10-23 19:00:00,1.0,Brown Tabby,0.91,0,1,0.0,1,2018-07-18,2018-10-23,97,0,0.0766
ANSL_55283,2016-08-15 00:00:00,2018-05-03 17:02:00,0.0,Black,0.17,0,7,1.0,2,2016-08-15,2018-05-03,626,0,0.059000000000000004
ANSL_67756,2016-10-30 00:00:00,2016-12-11 18:43:00,2.0,White,0.48,13,9,1.0,1,2016-10-30,2016-12-11,42,0,0.4984
ANSL_76252,2018-04-01 00:00:00,2019-04-28 18:07:00,1.0,Black,0.29,0,1,0.0,2,2018-04-01,2019-04-28,392,0,0.2327
ANSL_62396,2013-10-15 00:00:00,2017-05-10 15:02:00,0.0,Blue,0.84,0,1,1.0,2,2013-10-15,2017-05-10,1303,0,0.1246
ANSL_73076,2017-04-11 00:00:00,2018-05-02 15:59:00,2.0,Yellow,0.33,0,7,0.0,2,2017-04-11,2018-05-02,386,0,0.2669
ANSL_74591,2013-12-22 00:00:00,2017-01-26 17:11:00,2.0,White,0.54,13,9,1.0,2,2013-12-22,2017-01-26,1131,0,0.1152
ANSL_50332,2015-06-11 00:00:00,2017-07-02 15:06:00,3.0,Brown,0.96,0,3,2.0,4,2015-06-11,2017-07-02,752,1,0.20739999999999997
ANSL_60433,2017-05-23 00:00:00,2018-06-13 16:11:00,3.0,Brown,0.84,15,4,2.0,4,2017-05-23,2018-06-13,386,1,0.4824
ANSL_66442,2017-02-21 00:00:00,2018-10-03 11:13:00,1.0,Black,0.47,13,9,0.0,2,2017-02-21,2018-10-03,589,0,0.0562
ANSL_68306,2007-08-05 00:00:00,2017-09-18 00:00:00,2.0,Black,0.65,13,9,1.0,2,2007-08-05,2017-09-18,3697,0,0.3716
ANSL_65526,2017-08-08 00:00:00,2017-11-06 17:47:00,0.0,Torbie,0.54,0,1,1.0,1,2017-08-08,2017-11-06,90,0,0.2422
ANSL_72768,2016-08-15 00:00:00,2018-04-08 19:13:00,2.0,Black,0.34,0,7,1.0,2,2016-08-15,2018-04-08,601,0,0.3036
ANSL_59917,2012-11-28 00:00:00,2018-12-26 17:27:00,0.0,Calico Point,0.06,0,1,1.0,1,2012-11-28,2018-12-26,2219,0,0.43810000000000004
ANSL_66144,2012-07-30 00:00:00,2016-09-21 19:15:00,0.0,Tricolor,0.76,0,1,1.0,2,2012-07-30,2016-09-21,1514,0,0.3868
ANSL_76562,2018-04-11 00:00:00,2019-05-02 11:51:00,3.0,Gray,0.49,15,4,2.0,4,2018-04-11,2019-05-02,386,1,0.11960000000000001
ANSL_75497,2018-05-17 00:00:00,2019-04-10 16:58:00,2.0,Cream Tabby,0.13,13,9,1.0,1,2018-05-17,2019-04-10,328,0,0.29469999999999996
ANSL_53495,2016-11-26 00:00:00,2017-03-26 16:37:00,2.0,Blue Tabby,0.94,7,1,1.0,1,2016-11-26,2017-03-26,120,0,0.2759
ANSL_60373,2015-02-01 00:00:00,2019-03-03 16:10:00,1.0,Black,0.08,0,7,0.0,2,2015-02-01,2019-03-03,1491,0,0.4496
ANSL_74531,2012-03-10 00:00:00,2018-04-01 17:37:00,0.0,Tan,0.37,13,9,1.0,2,2012-03-10,2018-04-01,2213,0,0.4274
ANSL_52750,2017-10-22 00:00:00,2018-01-28 11:19:00,2.0,Black,0.22,13,9,1.0,2,2017-10-22,2018-01-28,98,0,0.434
ANSL_51012,2017-07-07 00:00:00,2017-10-18 11:26:00,1.0,Blue,0.39,0,1,0.0,1,2017-07-07,2017-10-18,103,0,0.3625
ANSL_63627,2014-09-14 00:00:00,2017-10-22 14:35:00,0.0,Tan,0.37,13,9,1.0,2,2014-09-14,2017-10-22,1134,0,0.3674
ANSL_55474,2012-07-08 00:00:00,2017-08-01 00:00:00,1.0,Gray,0.17,0,1,0.0,2,2012-07-08,2017-08-01,1850,0,0.12
ANSL_76790,2018-03-20 00:00:00,2019-05-10 11:30:00,1.0,Brown,0.58,0,1,0.0,2,2018-03-20,2019-05-10,416,0,0.19579999999999997
ANSL_72352,2012-01-31 00:00:00,2017-03-05 17:44:00,1.0,Brown,0.41,0,1,0.0,2,2012-01-31,2017-03-05,1860,0,0.08960000000000001
ANSL_63027,2014-05-21 00:00:00,2017-12-23 09:12:00,1.0,Brown,0.45,7,1,0.0,2,2014-05-21,2017-12-23,1312,0,0.4561
ANSL_56081,2016-04-02 00:00:00,2017-08-20 19:01:00,1.0,Tricolor,0.8,0,1,0.0,2,2016-04-02,2017-08-20,505,0,0.2353
ANSL_51803,2017-02-26 00:00:00,2019-03-21 16:40:00,0.0,White,0.32,0,1,1.0,2,2017-02-26,2019-03-21,753,0,0.16649999999999998
ANSL_71516,2016-05-15 00:00:00,2018-06-16 14:31:00,0.0,Sable,0.06,13,9,1.0,2,2016-05-15,2018-06-16,762,0,0.1877
ANSL_54442,2016-02-27 00:00:00,2017-01-22 12:15:00,2.0,Red,0.63,13,9,1.0,2,2016-02-27,2017-01-22,330,0,0.4911
ANSL_57618,2015-07-08 00:00:00,2016-08-02 17:25:00,0.0,White,0.58,0,1,1.0,2,2015-07-08,2016-08-02,391,0,0.249
ANSL_58666,2017-09-16 00:00:00,2017-12-20 17:15:00,1.0,White,0.48,7,1,0.0,1,2017-09-16,2017-12-20,95,0,0.4447
ANSL_57408,2011-02-24 00:00:00,2017-03-28 14:44:00,1.0,Black,0.16,0,1,0.0,2,2011-02-24,2017-03-28,2224,0,0.19030000000000002
ANSL_50593,2016-05-08 00:00:00,2016-08-13 00:00:00,0.0,White,0.15,12,1,1.0,2,2016-05-08,2016-08-13,97,0,0.4459
ANSL_70510,2010-02-05 00:00:00,2016-08-02 18:36:00,1.0,Black,0.63,18,4,0.0,2,2010-02-05,2016-08-02,2370,0,0.18600000000000003
ANSL_52835,2015-08-21 00:00:00,2017-09-15 15:45:00,0.0,Red,0.7,0,1,1.0,2,2015-08-21,2017-09-15,756,0,0.3821
ANSL_76619,2013-10-20 00:00:00,2019-05-07 16:56:00,1.0,Brown,0.96,0,1,0.0,2,2013-10-20,2019-05-07,2025,0,0.053200000000000004
ANSL_54607,2016-07-26 00:00:00,2016-11-11 14:51:00,1.0,Orange Tabby,0.37,0,1,0.0,1,2016-07-26,2016-11-11,108,0,0.09820000000000001
ANSL_62435,2015-05-13 00:00:00,2017-12-06 19:45:00,0.0,Black,0.4,13,9,1.0,2,2015-05-13,2017-12-06,938,0,0.2644
ANSL_55328,2018-04-22 00:00:00,2018-11-14 18:38:00,0.0,Tricolor,0.98,0,1,1.0,2,2018-04-22,2018-11-14,206,0,0.4603
ANSL_52462,2011-12-02 00:00:00,2016-12-22 17:32:00,1.0,Black,0.73,0,7,0.0,2,2011-12-02,2016-12-22,1847,0,0.08710000000000001
ANSL_68468,2012-07-30 00:00:00,2017-10-03 12:49:00,0.0,Blue Tabby,0.63,0,1,1.0,1,2012-07-30,2017-10-03,1891,0,0.4029
ANSL_67600,2017-03-23 00:00:00,2017-12-24 11:32:00,2.0,Agouti,0.25,0,1,1.0,4,2017-03-23,2017-12-24,276,0,0.3947
ANSL_67658,2015-08-05 00:00:00,2016-08-27 09:00:00,2.0,Black,0.75,16,9,1.0,1,2015-08-05,2016-08-27,388,0,0.16079999999999997
ANSL_57152,2016-03-02 00:00:00,2016-07-20 18:32:00,0.0,White,0.15,0,1,1.0,2,2016-03-02,2016-07-20,140,0,0.2801
ANSL_59851,2016-06-21 00:00:00,2016-09-05 17:15:00,2.0,Lynx Point,0.16,13,9,1.0,1,2016-06-21,2016-09-05,76,0,0.3787
ANSL_50352,2018-05-16 00:00:00,2018-09-10 11:17:00,2.0,White,0.37,13,9,0.0,4,2018-05-16,2018-09-10,117,0,0.3274
ANSL_61949,2015-01-06 00:00:00,2017-11-01 16:02:00,0.0,Black,0.05,0,1,1.0,2,2015-01-06,2017-11-01,1030,0,0.2892
ANSL_62853,2015-01-03 00:00:00,2018-02-24 11:39:00,0.0,Tan,0.28,0,7,1.0,2,2015-01-03,2018-02-24,1148,0,0.4435
ANSL_64434,2015-10-30 00:00:00,2017-05-25 00:00:00,2.0,Black,0.98,13,9,0.0,2,2015-10-30,2017-05-25,573,0,0.4783
ANSL_58380,2014-08-10 00:00:00,2017-09-06 15:11:00,0.0,Black,0.9,13,9,1.0,2,2014-08-10,2017-09-06,1123,0,0.2966
ANSL_52816,2008-05-31 00:00:00,2018-06-22 16:10:00,0.0,Brown,0.96,0,7,1.0,2,2008-05-31,2018-06-22,3674,0,0.4985
ANSL_69611,2016-11-21 00:00:00,2017-04-25 11:44:00,0.0,Torbie,0.23,7,1,1.0,1,2016-11-21,2017-04-25,155,0,0.2717
ANSL_54302,2015-03-25 00:00:00,2017-05-15 18:15:00,1.0,Fawn,0.28,0,1,0.0,2,2015-03-25,2017-05-15,782,0,0.30469999999999997
ANSL_76218,2017-03-31 00:00:00,2019-04-28 11:30:00,0.0,Black,0.74,0,1,1.0,2,2017-03-31,2019-04-28,758,0,0.4987
ANSL_72166,2018-06-06 00:00:00,2018-08-30 16:20:00,1.0,Black,0.82,0,1,0.0,1,2018-06-06,2018-08-30,85,0,0.3074
ANSL_54720,2016-03-23 00:00:00,2016-09-04 16:52:00,0.0,Red,0.29,0,1,1.0,2,2016-03-23,2016-09-04,165,0,0.3447
ANSL_59408,2016-08-29 00:00:00,2016-10-04 17:05:00,3.0,Brown Tabby,0.45,13,9,2.0,1,2016-08-29,2016-10-04,36,1,0.39909999999999995
ANSL_56482,2018-10-27 00:00:00,2019-02-02 09:36:00,2.0,White,0.88,13,9,0.0,2,2018-10-27,2019-02-02,98,0,0.1959
ANSL_69023,2014-01-06 00:00:00,2018-01-31 18:19:00,0.0,Gray,0.0,13,9,1.0,2,2014-01-06,2018-01-31,1486,0,0.41340000000000005
ANSL_73379,2018-02-10 00:00:00,2018-03-31 19:03:00,3.0,Brown,0.79,0,4,2.0,4,2018-02-10,2018-03-31,49,1,0.1565
ANSL_53730,2017-10-18 00:00:00,2018-02-10 19:12:00,3.0,Gray,0.34,18,4,2.0,4,2017-10-18,2018-02-10,115,1,0.1668
ANSL_52814,2015-04-05 00:00:00,2016-10-26 15:19:00,2.0,White,0.78,13,9,1.0,2,2015-04-05,2016-10-26,570,0,0.24239999999999998
ANSL_64643,2006-11-17 00:00:00,2016-12-08 15:57:00,2.0,Blue Tick,0.2,0,7,0.0,2,2006-11-17,2016-12-08,3674,0,0.0574
ANSL_57341,2012-12-12 00:00:00,2018-01-19 11:20:00,1.0,White,0.99,0,7,0.0,2,2012-12-12,2018-01-19,1864,0,0.4224
ANSL_73992,2015-08-13 00:00:00,2016-09-12 09:07:00,2.0,Brown Tabby,0.82,18,4,1.0,1,2015-08-13,2016-09-12,396,0,0.17579999999999998
ANSL_63649,2014-11-14 00:00:00,2016-11-05 19:06:00,1.0,Black,0.91,0,1,0.0,2,2014-11-14,2016-11-05,722,0,0.3725
ANSL_74909,2013-06-18 00:00:00,2017-07-12 11:38:00,0.0,Red,0.76,0,1,1.0,2,2013-06-18,2017-07-12,1485,0,0.4154
ANSL_70748,2015-07-04 00:00:00,2017-03-27 15:13:00,0.0,Brown Tabby,0.61,13,9,1.0,1,2015-07-04,2017-03-27,632,0,0.0851
ANSL_69449,2013-06-07 00:00:00,2018-07-19 16:32:00,1.0,Gray Tabby,0.45,0,1,0.0,1,2013-06-07,2018-07-19,1868,0,0.1916
ANSL_55149,2017-09-28 00:00:00,2018-10-19 14:56:00,2.0,Gray,0.45,18,4,1.0,4,2017-09-28,2018-10-19,386,0,0.050199999999999995
ANSL_53220,2017-05-06 00:00:00,2017-07-30 18:36:00,0.0,Black,0.69,0,1,1.0,2,2017-05-06,2017-07-30,85,0,0.2143
ANSL_54987,2018-07-04 00:00:00,2018-11-24 17:56:00,3.0,Gray,0.03,18,4,2.0,4,2018-07-04,2018-11-24,143,1,0.31120000000000003
ANSL_65254,2012-03-23 00:00:00,2018-04-16 13:18:00,1.0,White,0.74,13,9,0.0,2,2012-03-23,2018-04-16,2215,0,0.39380000000000004
ANSL_50329,2016-10-21 00:00:00,2017-04-16 10:37:00,2.0,Red,0.28,13,9,1.0,2,2016-10-21,2017-04-16,177,0,0.3297
ANSL_63391,2014-05-24 00:00:00,2018-07-01 17:16:00,1.0,Tricolor,0.24,13,9,0.0,2,2014-05-24,2018-07-01,1499,0,0.08800000000000001
ANSL_62642,2014-10-14 00:00:00,2017-03-31 18:17:00,0.0,Black,0.35,0,7,1.0,2,2014-10-14,2017-03-31,899,0,0.17309999999999998
ANSL_51317,2004-07-06 00:00:00,2016-08-11 15:02:00,0.0,Blue Merle,0.57,13,9,1.0,2,2004-07-06,2016-08-11,4419,0,0.4171
ANSL_59890,2017-10-28 00:00:00,2018-01-30 17:06:00,1.0,White,0.14,7,1,0.0,2,2017-10-28,2018-01-30,94,0,0.1309
ANSL_70182,2017-01-22 00:00:00,2018-03-07 17:44:00,0.0,Brown Tabby,0.79,0,1,1.0,1,2017-01-22,2018-03-07,409,0,0.0646
ANSL_69050,2016-11-26 00:00:00,2017-06-11 18:45:00,1.0,Black,0.45,0,1,0.0,1,2016-11-26,2017-06-11,197,0,0.2713
ANSL_56541,2016-09-18 00:00:00,2016-11-09 12:58:00,2.0,Black,0.25,13,9,1.0,1,2016-09-18,2016-11-09,52,0,0.2934
ANSL_63725,2017-06-12 00:00:00,2018-07-04 13:14:00,3.0,Black,0.55,15,4,2.0,4,2017-06-12,2018-07-04,387,1,0.43270000000000003
ANSL_70174,2016-12-14 00:00:00,2018-02-02 16:44:00,1.0,Chocolate,0.65,0,1,0.0,2,2016-12-14,2018-02-02,415,0,0.2465
ANSL_76799,2006-10-21 00:00:00,2019-05-10 14:16:00,1.0,Brown,0.71,0,7,0.0,2,2006-10-21,2019-05-10,4584,0,0.40619999999999995
ANSL_65019,2016-07-11 00:00:00,2017-08-31 19:05:00,2.0,Brown,0.13,13,9,1.0,2,2016-07-11,2017-08-31,416,0,0.153
ANSL_71590,2016-11-27 00:00:00,2017-12-31 19:26:00,1.0,Tan,0.53,0,1,0.0,2,2016-11-27,2017-12-31,399,0,0.3504
ANSL_63958,2013-01-05 00:00:00,2018-08-14 13:26:00,0.0,White,0.4,13,9,1.0,2,2013-01-05,2018-08-14,2047,0,0.4129
